Name,Mean index value,Index value SD,CV,index_id,measurement_id,altitude_id,annotation_method_id,variety_id,plot_id
ENRO4duzykwadrat,0.74249,0.0607,0.081751943,GNDVI,2,50,bounded,enrosadira,four
ENRO4malykwadrat,0.75937,0.05766,0.075931364,GNDVI,2,50,edges,enrosadira,four
ENRO5duzykwadrat,0.72968,0.06971,0.095535029,GNDVI,2,50,bounded,enrosadira,five
ENRO5malykwadrat,0.74753,0.05218,0.069803219,GNDVI,2,50,edges,enrosadira,five
POLO2duzykwadrat,0.68349,0.06965,0.101903466,GNDVI,2,50,bounded,polonez,two
POLO2malykwadrat,0.70734,0.05664,0.080074646,GNDVI,2,50,edges,polonez,two
POLO3duzykwadrat,0.72145,0.06344,0.087934022,GNDVI,2,50,bounded,polonez,three
POLO3malykwadrat,0.73349,0.05647,0.076988098,GNDVI,2,50,edges,polonez,three
POLO4duzykwadrat,0.73555,0.056,0.076133506,GNDVI,2,50,bounded,polonez,four
POLO4malykwadrat,0.75414,0.05449,0.072254489,GNDVI,2,50,edges,polonez,four
POLO5duzykwadrat,0.73191,0.05861,0.080078152,GNDVI,2,50,bounded,polonez,five
POLO5malykwadrat,0.75333,0.05775,0.076659631,GNDVI,2,50,edges,polonez,five
ENRO2duzykwadrat,0.35035,0.06149,0.175510204,LCI,2,50,bounded,enrosadira,two
ENRO2malykwadrat,0.3585,0.05974,0.166638773,LCI,2,50,edges,enrosadira,two
ENRO3duzykwadrat,0.38435,0.0662,0.172238845,LCI,2,50,bounded,enrosadira,three
ENRO3malykwadrat,0.40375,0.06721,0.166464396,LCI,2,50,edges,enrosadira,three
ENRO4duzykwadrat,0.42227,0.06791,0.160821275,LCI,2,50,bounded,enrosadira,four
ENRO4malykwadrat,0.43028,0.07319,0.17009854,LCI,2,50,edges,enrosadira,four
ENRO5duzykwadrat,0.41127,0.06887,0.167456902,LCI,2,50,bounded,enrosadira,five
ENRO5malykwadrat,0.42016,0.06359,0.151347106,LCI,2,50,edges,enrosadira,five
POLO2duzykwadrat,0.3356,0.06182,0.18420739,LCI,2,50,bounded,polonez,two
POLO2malykwadrat,0.3415,0.0585,0.171303075,LCI,2,50,edges,polonez,two
POLO3duzykwadrat,0.37751,0.0661,0.175094699,LCI,2,50,bounded,polonez,three
POLO3malykwadrat,0.3803,0.06428,0.169024454,LCI,2,50,edges,polonez,three
POLO4duzykwadrat,0.40647,0.06696,0.164735405,LCI,2,50,bounded,polonez,four
POLO4malykwadrat,0.4217,0.06588,0.156224804,LCI,2,50,edges,polonez,four
POLO5duzykwadrat,0.41274,0.06932,0.167950768,LCI,2,50,bounded,polonez,five
POLO5malykwadrat,0.43094,0.06826,0.158397921,LCI,2,50,edges,polonez,five
ENRO2duzykwadrat,0.75339,0.28102,0.37300734,MCARI,2,50,bounded,enrosadira,two
ENRO2malykwadrat,0.92084,0.17134,0.186069241,MCARI,2,50,edges,enrosadira,two
ENRO3duzykwadrat,0.91343,0.26659,0.291855971,MCARI,2,50,bounded,enrosadira,three
ENRO3malykwadrat,1.04493,0.16176,0.154804628,MCARI,2,50,edges,enrosadira,three
ENRO4duzykwadrat,0.98395,0.28036,0.284933177,MCARI,2,50,bounded,enrosadira,four
ENRO4malykwadrat,1.12872,0.13499,0.119595648,MCARI,2,50,edges,enrosadira,four
ENRO5duzykwadrat,1.04833,0.2731,0.260509572,MCARI,2,50,bounded,enrosadira,five
ENRO5malykwadrat,1.21533,0.10968,0.090247093,MCARI,2,50,edges,enrosadira,five
POLO2duzykwadrat,0.76729,0.27155,0.35390791,MCARI,2,50,bounded,polonez,two
POLO2malykwadrat,0.89771,0.17669,0.196823027,MCARI,2,50,edges,polonez,two
POLO3duzykwadrat,0.884,0.25606,0.289660633,MCARI,2,50,bounded,polonez,three
POLO3malykwadrat,0.98983,0.16831,0.1700393,MCARI,2,50,edges,polonez,three
POLO4duzykwadrat,0.97813,0.24241,0.247830043,MCARI,2,50,bounded,polonez,four
POLO4malykwadrat,1.08555,0.12945,0.119248307,MCARI,2,50,edges,polonez,four
POLO5duzykwadrat,1.00371,0.25721,0.256259278,MCARI,2,50,bounded,polonez,five
POLO5malykwadrat,1.11855,0.11894,0.106334093,MCARI,2,50,edges,polonez,five
ENRO2duzykwadrat,0.63081,0.21427,0.339674387,MCARI2,2,50,bounded,enrosadira,two
ENRO2malykwadrat,0.74791,0.11528,0.154136193,MCARI2,2,50,edges,enrosadira,two
ENRO3duzykwadrat,0.73884,0.18054,0.244356018,MCARI2,2,50,bounded,enrosadira,three
ENRO3malykwadrat,0.82509,0.09253,0.112145342,MCARI2,2,50,edges,enrosadira,three
ENRO4duzykwadrat,0.78239,0.17298,0.221091783,MCARI2,2,50,bounded,enrosadira,four
ENRO4malykwadrat,0.86611,0.05899,0.068109132,MCARI2,2,50,edges,enrosadira,four
ENRO5duzykwadrat,0.80964,0.171,0.21120498,MCARI2,2,50,bounded,enrosadira,five
ENRO5malykwadrat,0.89801,0.04426,0.049286756,MCARI2,2,50,edges,enrosadira,five
POLO2duzykwadrat,0.62656,0.19968,0.318692543,MCARI2,2,50,bounded,polonez,two
POLO2malykwadrat,0.71904,0.11872,0.165109034,MCARI2,2,50,edges,polonez,two
POLO3duzykwadrat,0.71637,0.17483,0.244049863,MCARI2,2,50,bounded,polonez,three
POLO3malykwadrat,0.78279,0.1031,0.131708376,MCARI2,2,50,edges,polonez,three
POLO4duzykwadrat,0.77228,0.15318,0.19834775,MCARI2,2,50,bounded,polonez,four
POLO4malykwadrat,0.83627,0.0693,0.082867973,MCARI2,2,50,edges,polonez,four
POLO5duzykwadrat,0.78359,0.16162,0.206255823,MCARI2,2,50,bounded,polonez,five
POLO5malykwadrat,0.85462,0.06014,0.070370457,MCARI2,2,50,edges,polonez,five
ENRO2duzykwadrat,0.24428,0.04639,0.189905027,NDRE,2,50,bounded,enrosadira,two
ENRO2malykwadrat,0.24273,0.04596,0.189346187,NDRE,2,50,edges,enrosadira,two
ENRO3duzykwadrat,0.26559,0.05351,0.201475959,NDRE,2,50,bounded,enrosadira,three
ENRO3malykwadrat,0.27633,0.05481,0.198349799,NDRE,2,50,edges,enrosadira,three
ENRO4duzykwadrat,0.29515,0.05802,0.196578011,NDRE,2,50,bounded,enrosadira,four
ENRO4malykwadrat,0.29792,0.06198,0.208042427,NDRE,2,50,edges,enrosadira,four
ENRO5duzykwadrat,0.28576,0.05506,0.192679171,NDRE,2,50,bounded,enrosadira,five
ENRO5malykwadrat,0.28755,0.05297,0.184211441,NDRE,2,50,edges,enrosadira,five
POLO2duzykwadrat,0.23314,0.04991,0.214077378,NDRE,2,50,bounded,polonez,two
POLO2malykwadrat,0.23118,0.04505,0.194869798,NDRE,2,50,edges,polonez,two
POLO3duzykwadrat,0.26106,0.05351,0.204972037,NDRE,2,50,bounded,polonez,three
POLO3malykwadrat,0.25941,0.05096,0.196445781,NDRE,2,50,edges,polonez,three
POLO4duzykwadrat,0.28283,0.05764,0.203797334,NDRE,2,50,bounded,polonez,four
POLO4malykwadrat,0.29226,0.05466,0.187025251,NDRE,2,50,edges,polonez,four
POLO5duzykwadrat,0.2882,0.06017,0.208778626,NDRE,2,50,bounded,polonez,five
POLO5malykwadrat,0.29955,0.05675,0.189450843,NDRE,2,50,edges,polonez,five
ENRO2duzykwadrat,0.79298,0.12676,0.159852708,NDVI,2,50,bounded,enrosadira,two
ENRO2malykwadrat,0.84275,0.06464,0.076701276,NDVI,2,50,edges,enrosadira,two
ENRO3duzykwadrat,0.84221,0.08749,0.103881455,NDVI,2,50,bounded,enrosadira,three
ENRO3malykwadrat,0.87466,0.04625,0.05287769,NDVI,2,50,edges,enrosadira,three
ENRO4duzykwadrat,0.86441,0.06772,0.078342453,NDVI,2,50,bounded,enrosadira,four
ENRO4malykwadrat,0.88591,0.03372,0.038062557,NDVI,2,50,edges,enrosadira,four
ENRO5duzykwadrat,0.85915,0.09096,0.105872083,NDVI,2,50,bounded,enrosadira,five
ENRO5malykwadrat,0.88955,0.0286,0.032151088,NDVI,2,50,edges,enrosadira,five
POLO2duzykwadrat,0.78711,0.10742,0.136473936,NDVI,2,50,bounded,polonez,two
POLO2malykwadrat,0.82606,0.06623,0.080175774,NDVI,2,50,edges,polonez,two
POLO3duzykwadrat,0.83413,0.08411,0.100835601,NDVI,2,50,bounded,polonez,three
POLO3malykwadrat,0.85472,0.05255,0.061482123,NDVI,2,50,edges,polonez,three
POLO4duzykwadrat,0.85554,0.05778,0.067536293,NDVI,2,50,bounded,polonez,four
POLO4malykwadrat,0.87316,0.04275,0.048960099,NDVI,2,50,edges,polonez,four
POLO5duzykwadrat,0.85734,0.06048,0.070543775,NDVI,2,50,bounded,polonez,five
POLO5malykwadrat,0.87795,0.04291,0.048875221,NDVI,2,50,edges,polonez,five
ENRO2duzykwadrat,0.59268,0.12276,0.207126949,OSAVI,2,50,bounded,enrosadira,two
ENRO2malykwadrat,0.65599,0.06031,0.091937377,OSAVI,2,50,edges,enrosadira,two
ENRO3duzykwadrat,0.64996,0.09529,0.146609022,OSAVI,2,50,bounded,enrosadira,three
ENRO3malykwadrat,0.69498,0.04532,0.06521051,OSAVI,2,50,edges,enrosadira,three
ENRO4duzykwadrat,0.67282,0.08612,0.127998573,OSAVI,2,50,bounded,enrosadira,four
ENRO4malykwadrat,0.71374,0.02676,0.037492644,OSAVI,2,50,edges,enrosadira,four
ENRO5duzykwadrat,0.68132,0.09088,0.133388129,OSAVI,2,50,bounded,enrosadira,five
ENRO5malykwadrat,0.72552,0.02191,0.03019903,OSAVI,2,50,edges,enrosadira,five
POLO2duzykwadrat,0.59062,0.11208,0.189766686,OSAVI,2,50,bounded,polonez,two
POLO2malykwadrat,0.64142,0.06255,0.097518007,OSAVI,2,50,edges,polonez,two
POLO3duzykwadrat,0.64049,0.09241,0.144280161,OSAVI,2,50,bounded,polonez,three
POLO3malykwadrat,0.674,0.05134,0.076172107,OSAVI,2,50,edges,polonez,three
POLO4duzykwadrat,0.66867,0.07566,0.113149984,OSAVI,2,50,bounded,polonez,four
POLO4malykwadrat,0.70066,0.03417,0.048768304,OSAVI,2,50,edges,polonez,four
POLO5duzykwadrat,0.67188,0.07982,0.118800976,OSAVI,2,50,bounded,polonez,five
POLO5malykwadrat,0.70752,0.03076,0.043475803,OSAVI,2,50,edges,polonez,five
ENRO2duzykwadrat,0.92534,0.03809,0.041163248,SIPI2,2,50,bounded,enrosadira,two
ENRO2malykwadrat,0.9146,0.0287,0.031379838,SIPI2,2,50,edges,enrosadira,two
ENRO3duzykwadrat,0.91865,0.0327,0.035595711,SIPI2,2,50,bounded,enrosadira,three
ENRO3malykwadrat,0.91939,0.02771,0.030139549,SIPI2,2,50,edges,enrosadira,three
ENRO4duzykwadrat,0.91898,0.0311,0.033841868,SIPI2,2,50,bounded,enrosadira,four
ENRO4malykwadrat,0.91766,0.02929,0.03191814,SIPI2,2,50,edges,enrosadira,four
ENRO5duzykwadrat,0.91329,0.03268,0.03578272,SIPI2,2,50,bounded,enrosadira,five
ENRO5malykwadrat,0.90759,0.02568,0.028294715,SIPI2,2,50,edges,enrosadira,five
POLO2duzykwadrat,0.92331,0.03666,0.039704974,SIPI2,2,50,bounded,polonez,two
POLO2malykwadrat,0.91599,0.02604,0.028428258,SIPI2,2,50,edges,polonez,two
POLO3duzykwadrat,0.92158,0.03014,0.032704703,SIPI2,2,50,bounded,polonez,three
POLO3malykwadrat,0.91767,0.02512,0.027373675,SIPI2,2,50,edges,polonez,three
POLO4duzykwadrat,0.91917,0.02861,0.031125907,SIPI2,2,50,bounded,polonez,four
POLO4malykwadrat,0.92155,0.02505,0.027182464,SIPI2,2,50,edges,polonez,four
POLO5duzykwadrat,0.91539,0.02968,0.032423339,SIPI2,2,50,bounded,polonez,five
POLO5malykwadrat,0.91806,0.0255,0.027775962,SIPI2,2,50,edges,polonez,five
ENRO2duzykwadrat,0.73215,0.11226,0.153329236,GNDVI,3,30,bounded,enrosadira,two
ENRO2malykwadrat,0.75288,0.08329,0.11062852,GNDVI,3,30,edges,enrosadira,two
ENRO3duzykwadrat,0.76103,0.1062,0.139547718,GNDVI,3,30,bounded,enrosadira,three
ENRO3malykwadrat,0.79931,0.07139,0.089314534,GNDVI,3,30,edges,enrosadira,three
ENRO4duzykwadrat,0.79763,0.08149,0.102165164,GNDVI,3,30,bounded,enrosadira,four
ENRO4malykwadrat,0.81449,0.06924,0.085010252,GNDVI,3,30,edges,enrosadira,four
ENRO5duzykwadrat,0.78942,0.08643,0.109485445,GNDVI,3,30,bounded,enrosadira,five
ENRO5malykwadrat,0.80798,0.06422,0.079482165,GNDVI,3,30,edges,enrosadira,five
POLO2duzykwadrat,0.74137,0.08417,0.113533054,GNDVI,3,30,bounded,polonez,two
POLO2malykwadrat,0.75662,0.06856,0.090613518,GNDVI,3,30,edges,polonez,two
POLO3duzykwadrat,0.76198,0.08336,0.109399197,GNDVI,3,30,bounded,polonez,three
POLO3malykwadrat,0.77933,0.06987,0.089653934,GNDVI,3,30,edges,polonez,three
POLO4duzykwadrat,0.77819,0.07519,0.096621648,GNDVI,3,30,bounded,polonez,four
POLO4malykwadrat,0.7941,0.06863,0.086424884,GNDVI,3,30,edges,polonez,four
POLO5duzykwadrat,0.77576,0.07775,0.100224296,GNDVI,3,30,bounded,polonez,five
POLO5malykwadrat,0.79045,0.0649,0.08210513,GNDVI,3,30,edges,polonez,five
ENRO2duzykwadrat,0.41695,0.10994,0.2636767,LCI,3,30,bounded,enrosadira,two
ENRO2malykwadrat,0.41742,0.08935,0.214052992,LCI,3,30,edges,enrosadira,two
ENRO3duzykwadrat,0.4391,0.1131,0.257572307,LCI,3,30,bounded,enrosadira,three
ENRO3malykwadrat,0.46321,0.09889,0.213488483,LCI,3,30,edges,enrosadira,three
ENRO4duzykwadrat,0.48579,0.11127,0.229049589,LCI,3,30,bounded,enrosadira,four
ENRO4malykwadrat,0.48779,0.10329,0.211750958,LCI,3,30,edges,enrosadira,four
ENRO5duzykwadrat,0.46935,0.1081,0.230318526,LCI,3,30,bounded,enrosadira,five
ENRO5malykwadrat,0.47933,0.09432,0.196774665,LCI,3,30,edges,enrosadira,five
POLO2duzykwadrat,0.40883,0.1024,0.250470856,LCI,3,30,bounded,polonez,two
POLO2malykwadrat,0.40306,0.08817,0.218751551,LCI,3,30,edges,polonez,two
POLO3duzykwadrat,0.42499,0.10546,0.248147015,LCI,3,30,bounded,polonez,three
POLO3malykwadrat,0.43182,0.09532,0.220740123,LCI,3,30,edges,polonez,three
POLO4duzykwadrat,0.44784,0.1131,0.252545552,LCI,3,30,bounded,polonez,four
POLO4malykwadrat,0.45347,0.10163,0.224116259,LCI,3,30,edges,polonez,four
POLO5duzykwadrat,0.44832,0.10819,0.241323162,LCI,3,30,bounded,polonez,five
POLO5malykwadrat,0.45563,0.0937,0.205649321,LCI,3,30,edges,polonez,five
ENRO2duzykwadrat,0.58934,0.26383,0.447670275,MCARI,3,30,bounded,enrosadira,two
ENRO2malykwadrat,0.7226,0.21278,0.294464434,MCARI,3,30,edges,enrosadira,two
ENRO3duzykwadrat,0.68102,0.24856,0.364981939,MCARI,3,30,bounded,enrosadira,three
ENRO3malykwadrat,0.79269,0.19328,0.243827978,MCARI,3,30,edges,enrosadira,three
ENRO4duzykwadrat,0.65977,0.27189,0.412098155,MCARI,3,30,bounded,enrosadira,four
ENRO4malykwadrat,0.79816,0.17419,0.218239451,MCARI,3,30,edges,enrosadira,four
ENRO5duzykwadrat,0.76837,0.23662,0.307950597,MCARI,3,30,bounded,enrosadira,five
ENRO5malykwadrat,0.86335,0.16196,0.187594834,MCARI,3,30,edges,enrosadira,five
POLO2duzykwadrat,0.67655,0.29425,0.434927204,MCARI,3,30,bounded,polonez,two
POLO2malykwadrat,0.80329,0.20287,0.252548893,MCARI,3,30,edges,polonez,two
POLO3duzykwadrat,0.7131,0.25649,0.359683074,MCARI,3,30,bounded,polonez,three
POLO3malykwadrat,0.79845,0.18905,0.236771244,MCARI,3,30,edges,polonez,three
POLO4duzykwadrat,0.72146,0.27229,0.377415241,MCARI,3,30,bounded,polonez,four
POLO4malykwadrat,0.82358,0.17951,0.217963039,MCARI,3,30,edges,polonez,four
POLO5duzykwadrat,0.75183,0.25478,0.3388798,MCARI,3,30,bounded,polonez,five
POLO5malykwadrat,0.84707,0.16601,0.195981442,MCARI,3,30,edges,polonez,five
ENRO2duzykwadrat,0.65392,0.24078,0.368210179,MCARI2,3,30,bounded,enrosadira,two
ENRO2malykwadrat,0.77503,0.17145,0.221217243,MCARI2,3,30,edges,enrosadira,two
ENRO3duzykwadrat,0.75735,0.20262,0.267538126,MCARI2,3,30,bounded,enrosadira,three
ENRO3malykwadrat,0.87183,0.08926,0.102382345,MCARI2,3,30,edges,enrosadira,three
ENRO4duzykwadrat,0.76117,0.22595,0.296845646,MCARI2,3,30,bounded,enrosadira,four
ENRO4malykwadrat,0.89299,0.06476,0.072520409,MCARI2,3,30,edges,enrosadira,four
ENRO5duzykwadrat,0.83826,0.16384,0.195452485,MCARI2,3,30,bounded,enrosadira,five
ENRO5malykwadrat,0.91869,0.04834,0.052618402,MCARI2,3,30,edges,enrosadira,five
POLO2duzykwadrat,0.70239,0.24234,0.345021996,MCARI2,3,30,bounded,polonez,two
POLO2malykwadrat,0.81428,0.12783,0.156985312,MCARI2,3,30,edges,polonez,two
POLO3duzykwadrat,0.76982,0.19219,0.249655764,MCARI2,3,30,bounded,polonez,three
POLO3malykwadrat,0.85268,0.0905,0.106135948,MCARI2,3,30,edges,polonez,three
POLO4duzykwadrat,0.77582,0.21338,0.275038024,MCARI2,3,30,bounded,polonez,four
POLO4malykwadrat,0.8776,0.07053,0.08036691,MCARI2,3,30,edges,polonez,four
POLO5duzykwadrat,0.79768,0.1942,0.243456022,MCARI2,3,30,bounded,polonez,five
POLO5malykwadrat,0.88535,0.06712,0.075811826,MCARI2,3,30,edges,polonez,five
ENRO2duzykwadrat,0.30252,0.08505,0.281138437,NDRE,3,30,bounded,enrosadira,two
ENRO2malykwadrat,0.29355,0.0717,0.244251405,NDRE,3,30,edges,enrosadira,two
ENRO3duzykwadrat,0.31254,0.08988,0.28757919,NDRE,3,30,bounded,enrosadira,three
ENRO3malykwadrat,0.32461,0.08478,0.261174948,NDRE,3,30,edges,enrosadira,three
ENRO4duzykwadrat,0.34994,0.09776,0.279362176,NDRE,3,30,bounded,enrosadira,four
ENRO4malykwadrat,0.34578,0.09127,0.263953959,NDRE,3,30,edges,enrosadira,four
ENRO5duzykwadrat,0.33327,0.09184,0.275572359,NDRE,3,30,bounded,enrosadira,five
ENRO5malykwadrat,0.3368,0.08278,0.245783848,NDRE,3,30,edges,enrosadira,five
POLO2duzykwadrat,0.29066,0.08752,0.301107824,NDRE,3,30,bounded,polonez,two
POLO2malykwadrat,0.27836,0.07322,0.263040667,NDRE,3,30,edges,polonez,two
POLO3duzykwadrat,0.29862,0.08808,0.294956801,NDRE,3,30,bounded,polonez,three
POLO3malykwadrat,0.29899,0.07983,0.266998896,NDRE,3,30,edges,polonez,three
POLO4duzykwadrat,0.31785,0.09987,0.314204814,NDRE,3,30,bounded,polonez,four
POLO4malykwadrat,0.31711,0.08806,0.277695437,NDRE,3,30,edges,polonez,four
POLO5duzykwadrat,0.3177,0.0946,0.297765187,NDRE,3,30,bounded,polonez,five
POLO5malykwadrat,0.31875,0.08141,0.255403922,NDRE,3,30,edges,polonez,five
ENRO2duzykwadrat,0.80454,0.15607,0.193986626,NDVI,3,30,bounded,enrosadira,two
ENRO2malykwadrat,0.85174,0.10477,0.123007021,NDVI,3,30,edges,enrosadira,two
ENRO3duzykwadrat,0.85644,0.12831,0.149817851,NDVI,3,30,bounded,enrosadira,three
ENRO3malykwadrat,0.90808,0.05208,0.057351775,NDVI,3,30,edges,enrosadira,three
ENRO4duzykwadrat,0.89507,0.08196,0.091568257,NDVI,3,30,bounded,enrosadira,four
ENRO4malykwadrat,0.91857,0.03945,0.04294719,NDVI,3,30,edges,enrosadira,four
ENRO5duzykwadrat,0.89476,0.091,0.10170325,NDVI,3,30,bounded,enrosadira,five
ENRO5malykwadrat,0.919,0.03339,0.036332971,NDVI,3,30,edges,enrosadira,five
POLO2duzykwadrat,0.83634,0.10881,0.13010259,NDVI,3,30,bounded,polonez,two
POLO2malykwadrat,0.86641,0.06623,0.076441869,NDVI,3,30,edges,polonez,two
POLO3duzykwadrat,0.86806,0.0923,0.106329056,NDVI,3,30,bounded,polonez,three
POLO3malykwadrat,0.89342,0.05144,0.057576504,NDVI,3,30,edges,polonez,three
POLO4duzykwadrat,0.88297,0.07209,0.081644903,NDVI,3,30,bounded,polonez,four
POLO4malykwadrat,0.90375,0.04222,0.046716459,NDVI,3,30,edges,polonez,four
POLO5duzykwadrat,0.88136,0.08112,0.092039575,NDVI,3,30,bounded,polonez,five
POLO5malykwadrat,0.90213,0.04256,0.047177236,NDVI,3,30,edges,polonez,five
ENRO2duzykwadrat,0.60289,0.13634,0.226144073,OSAVI,3,30,bounded,enrosadira,two
ENRO2malykwadrat,0.66857,0.09254,0.138414826,OSAVI,3,30,edges,enrosadira,two
ENRO3duzykwadrat,0.65652,0.11114,0.169286541,OSAVI,3,30,bounded,enrosadira,three
ENRO3malykwadrat,0.71737,0.04503,0.062770955,OSAVI,3,30,edges,enrosadira,three
ENRO4duzykwadrat,0.66047,0.11867,0.17967508,OSAVI,3,30,bounded,enrosadira,four
ENRO4malykwadrat,0.72717,0.03012,0.041420851,OSAVI,3,30,edges,enrosadira,four
ENRO5duzykwadrat,0.699,0.08655,0.123819742,OSAVI,3,30,bounded,enrosadira,five
ENRO5malykwadrat,0.73974,0.0242,0.032714197,OSAVI,3,30,edges,enrosadira,five
POLO2duzykwadrat,0.62879,0.13391,0.212964583,OSAVI,3,30,bounded,polonez,two
POLO2malykwadrat,0.69013,0.06615,0.095851506,OSAVI,3,30,edges,polonez,two
POLO3duzykwadrat,0.66618,0.09991,0.149974481,OSAVI,3,30,bounded,polonez,three
POLO3malykwadrat,0.70851,0.0445,0.062807864,OSAVI,3,30,edges,polonez,three
POLO4duzykwadrat,0.66835,0.11285,0.168848657,OSAVI,3,30,bounded,polonez,four
POLO4malykwadrat,0.72115,0.03351,0.046467448,OSAVI,3,30,edges,polonez,four
POLO5duzykwadrat,0.67978,0.10272,0.151107711,OSAVI,3,30,bounded,polonez,five
POLO5malykwadrat,0.72513,0.03309,0.045633197,OSAVI,3,30,edges,polonez,five
ENRO2duzykwadrat,0.94715,0.03742,0.039507998,SIPI2,3,30,bounded,enrosadira,two
ENRO2malykwadrat,0.93319,0.03291,0.03526613,SIPI2,3,30,edges,enrosadira,two
ENRO3duzykwadrat,0.93779,0.03414,0.036404739,SIPI2,3,30,bounded,enrosadira,three
ENRO3malykwadrat,0.93201,0.0293,0.031437431,SIPI2,3,30,edges,enrosadira,three
ENRO4duzykwadrat,0.93865,0.0316,0.03366537,SIPI2,3,30,bounded,enrosadira,four
ENRO4malykwadrat,0.93589,0.02982,0.031862719,SIPI2,3,30,edges,enrosadira,four
ENRO5duzykwadrat,0.93355,0.03119,0.033410101,SIPI2,3,30,bounded,enrosadira,five
ENRO5malykwadrat,0.93168,0.02717,0.029162373,SIPI2,3,30,edges,enrosadira,five
POLO2duzykwadrat,0.93415,0.03507,0.037542151,SIPI2,3,30,bounded,polonez,two
POLO2malykwadrat,0.92699,0.02914,0.031435075,SIPI2,3,30,edges,polonez,two
POLO3duzykwadrat,0.92993,0.0335,0.036024217,SIPI2,3,30,bounded,polonez,three
POLO3malykwadrat,0.92678,0.02917,0.031474568,SIPI2,3,30,edges,polonez,three
POLO4duzykwadrat,0.93247,0.0314,0.033674006,SIPI2,3,30,bounded,polonez,four
POLO4malykwadrat,0.93078,0.02898,0.031135177,SIPI2,3,30,edges,polonez,four
POLO5duzykwadrat,0.93169,0.03117,0.033455334,SIPI2,3,30,bounded,polonez,five
POLO5malykwadrat,0.92947,0.02742,0.029500683,SIPI2,3,30,edges,polonez,five
ENRO2duzykwadrat,0.73667,0.09188,0.124723418,GNDVI,3,50,bounded,enrosadira,two
ENRO2malykwadrat,0.7602,0.07508,0.098763483,GNDVI,3,50,edges,enrosadira,two
ENRO3duzykwadrat,0.77264,0.07315,0.094675399,GNDVI,3,50,bounded,enrosadira,three
ENRO3malykwadrat,0.79499,0.05837,0.073422307,GNDVI,3,50,edges,enrosadira,three
ENRO4duzykwadrat,0.79029,0.06737,0.085247188,GNDVI,3,50,bounded,enrosadira,four
ENRO4malykwadrat,0.80403,0.06042,0.07514645,GNDVI,3,50,edges,enrosadira,four
ENRO5duzykwadrat,0.78209,0.07011,0.089644414,GNDVI,3,50,bounded,enrosadira,five
ENRO5malykwadrat,0.79994,0.05369,0.067117534,GNDVI,3,50,edges,enrosadira,five
POLO2duzykwadrat,0.74849,0.0604,0.080695801,GNDVI,3,50,bounded,polonez,two
POLO2malykwadrat,0.75706,0.05505,0.072715505,GNDVI,3,50,edges,polonez,two
POLO3duzykwadrat,0.75467,0.0744,0.098586137,GNDVI,3,50,bounded,polonez,three
POLO3malykwadrat,0.77606,0.05779,0.074465892,GNDVI,3,50,edges,polonez,three
POLO4duzykwadrat,0.77512,0.06168,0.079574776,GNDVI,3,50,bounded,polonez,four
POLO4malykwadrat,0.78853,0.05842,0.074087226,GNDVI,3,50,edges,polonez,four
POLO5duzykwadrat,0.77921,0.05817,0.074652533,GNDVI,3,50,bounded,polonez,five
POLO5malykwadrat,0.7846,0.05332,0.067958195,GNDVI,3,50,edges,polonez,five
ENRO2duzykwadrat,0.45704,0.09243,0.202236128,LCI,3,50,bounded,enrosadira,two
ENRO2malykwadrat,0.46387,0.08047,0.173475327,LCI,3,50,edges,enrosadira,two
ENRO3duzykwadrat,0.47517,0.08633,0.181682345,LCI,3,50,bounded,enrosadira,three
ENRO3malykwadrat,0.49002,0.07893,0.161075058,LCI,3,50,edges,enrosadira,three
ENRO4duzykwadrat,0.50998,0.09692,0.190046668,LCI,3,50,bounded,enrosadira,four
ENRO4malykwadrat,0.50635,0.08781,0.173417597,LCI,3,50,edges,enrosadira,four
ENRO5duzykwadrat,0.48515,0.08691,0.179140472,LCI,3,50,bounded,enrosadira,five
ENRO5malykwadrat,0.49665,0.07641,0.1538508,LCI,3,50,edges,enrosadira,five
POLO2duzykwadrat,0.44703,0.07882,0.176319263,LCI,3,50,bounded,polonez,two
POLO2malykwadrat,0.44512,0.06894,0.154879583,LCI,3,50,edges,polonez,two
POLO3duzykwadrat,0.45527,0.08583,0.18852549,LCI,3,50,bounded,polonez,three
POLO3malykwadrat,0.46728,0.07561,0.161808766,LCI,3,50,edges,polonez,three
POLO4duzykwadrat,0.4825,0.09559,0.19811399,LCI,3,50,bounded,polonez,four
POLO4malykwadrat,0.48682,0.08344,0.171398053,LCI,3,50,edges,polonez,four
POLO5duzykwadrat,0.48653,0.09163,0.18833371,LCI,3,50,bounded,polonez,five
POLO5malykwadrat,0.48324,0.07427,0.153691747,LCI,3,50,edges,polonez,five
ENRO2duzykwadrat,0.60236,0.26622,0.441961618,MCARI,3,50,bounded,enrosadira,two
ENRO2malykwadrat,0.7103,0.20973,0.295269604,MCARI,3,50,edges,enrosadira,two
ENRO3duzykwadrat,0.75057,0.22861,0.304581851,MCARI,3,50,bounded,enrosadira,three
